LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,57.746182441711426,4459.195276353373,675.881869647259,147.1131176909779,64.96267238332469,11.705788135528564,2.4019081194965595,0.0003442300685592695,5.961087885017037e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,12.488884687423706,823.6211698964407,146.17095776004794,31.912025530100863,65.95010668096327,11.705788135528564,2.5555449420067045,6.527911190509441e-05,5.226976910983125e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,13.513902425765991,890.7010085602351,158.17141231053483,32.38002590375544,65.91166390113736,11.705788135528564,2.396312074512073,7.046311952098265e-05,5.214120784728744e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,13.514434576034546,890.9469797570207,158.17631030032715,32.51702601341222,65.9272242009435,11.705788135528564,2.4063764140851203,7.048839620882797e-05,5.215785818655458e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,13.821772575378418,910.837447669402,161.7742982480703,34.21302737036669,65.90035896402803,11.705788135528564,2.4755766414060116,7.212961831588707e-05,5.218550509532767e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,13.351604223251343,878.3922527132421,156.27113181498657,34.490027591527195,65.79090334824868,11.705788135528564,2.5835022910729086,6.967464895843203e-05,5.218447745559752e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,13.506060361862183,888.0213254164798,158.07800722656384,34.01002720728741,65.75163921870995,11.705788135528564,2.5184281306777274,7.038862676880192e-05,5.211632769505623e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,13.503419399261475,890.3252762596376,158.0476257354646,34.14702731774355,65.93495709652197,11.705788135528564,2.529060286109792,7.054571889345561e-05,5.2242855537252945e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,9.486706972122192,630.1479381179614,111.02834428585481,26.19902095908344,66.42688145051224,11.705788135528564,2.7621209975178993,5.0008356401514746e-05,5.271413626295215e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/3,16.534741640090942,1084.7947218350723,193.50983095044808,42.10403368274385,64.88404928985003,11.705788135528564,2.4548337404425062,8.604846011899644e-05,5.204100674325575e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,29.20042872428894,1949.1373173086024,341.7716861307251,71.01905681539122,64.91704474199206,11.705788135528564,2.4908906149049472,0.0001539222590489051,5.271232847375026e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,14.02224063873291,924.059225246765,164.12169683516095,35.22902818264839,65.9011558946299,11.705788135528564,2.512632158170738,7.321044205050568e-05,5.2210230830214296e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,12.515024900436401,826.2014269606016,146.47902317728142,32.544026035630225,66.0186000237712,11.705788135528564,2.6006947360759956,6.550852450907975e-05,5.234390265319844e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,14.682809829711914,965.5706274558639,171.8531360454806,33.47202677668193,65.7635185720853,11.705788135528564,2.2799177401733317,7.630500191060456e-05,5.196893700563696e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,19.38865089416504,1271.8497514789901,226.91766295740297,45.542036434031985,64.90396480197947,11.705788135528564,2.617253618859827,0.00010063964408929336,5.190647076923778e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,8.336970806121826,555.3592512870076,97.57052147915863,20.87801670347389,66.616694753448,11.705788135528564,2.5047274716738177,4.391074345792359e-05,5.266990190931219e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,14.352832317352295,944.4414535525525,167.99128459636185,36.62202929790581,65.80326288472283,11.705788135528564,2.551821485049126,7.488166492135035e-05,5.217204748558226e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,12.344450950622559,814.3766795008278,144.48055961569696,27.790022231410916,65.97303308693903,11.705788135528564,2.2515049558265163,6.429788354125902e-05,5.208646686551606e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,9.50526762008667,630.5320934252761,111.24638437161786,21.445017155663493,66.33764812584937,11.705788135528564,2.256479773975724,4.9737791120373545e-05,5.232655524108224e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/4,15.539204120635986,1021.485140187442,181.85526378737438,35.60802848658895,64.99010857951191,11.705788135528564,2.0131545698484774,8.073986027711333e-05,5.19588131092835e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,20.105001211166382,1358.7832530257665,235.30400107979924,47.56003804704534,64.90599523446924,11.705788135528564,2.2633350804464563,0.00010698296193762871,5.321211414710586e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,9.938086748123169,656.2183279742507,116.31304641981454,23.58001886388905,66.03307537188297,11.705788135528564,2.3730609616921696,5.18810315042451e-05,5.220424496097597e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,9.983393907546997,660.9460407564105,116.84359499959135,22.953018362770194,66.20698204520988,11.705788135528564,2.299463816311827,5.2182841769315143e-05,5.226964121877157e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,8.002257585525513,532.8306662641863,93.6514793708809,17.4070139254745,66.58814794162546,11.705788135528564,2.1757001140285372,4.196100452186136e-05,5.243645817870252e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,13.840070962905884,911.028059821889,161.98886090062467,32.57302605801371,65.82714362680825,11.705788135528564,2.353786338047317,7.204914707345712e-05,5.205836535561344e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,7.995169162750244,532.2590118068904,93.56841448758256,17.704014162678305,66.57568761535416,11.705788135528564,2.214785972183715,4.1937692663458324e-05,5.24537902948288e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,12.173271656036377,803.1132104900723,142.47668733376065,26.859021486913548,65.9755130774526,11.705788135528564,2.2066814517747066,6.33726051985827e-05,5.20588112951197e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,9.955245733261108,659.4354235479383,116.51307418300235,22.748018199525433,66.2424250233736,11.705788135528564,2.2853965952663207,5.204949892218528e-05,5.228348984725168e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,12.818736553192139,844.1969393570059,150.03266129266578,30.957024766031793,65.85837810372293,11.705788135528564,2.415275417897472,6.68094189599031e-05,5.2118567756403514e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/5,12.504943609237671,824.5734996582404,146.35901824105372,30.170024135767193,65.94181185529506,11.705788135528564,2.4129564513876756,6.523990607614877e-05,5.217129170255086e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/6,34.91134309768677,2319.80615884346,408.600405868993,82.44606595670945,64.91778843687922,11.705788135528564,2.32140904820165,0.00018317780039392746,5.246942229675055e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/6,19.22040367126465,1262.3882809097986,224.94697141657255,46.91203752900108,64.89519955371314,11.705788135528564,2.3550055534599346,9.998391262125544e-05,5.201967364022422e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
starling-lm-7b-alpha.Q5_K_S,JavaScript/6,17.11139750480652,1123.5142578106982,200.2593753102261,34.39202751307491,64.89114410410401,11.705788135528564,1.8150739511429934,8.850901522584427e-05,5.172518211968512e-06,0.3596273291925466,0.6583850931677019,0.23345568144559,0.21020041415265503,24.089951461111653
